<<<<<<< HEAD
=======
qid,docid
25_4,7295089
25_4,2021276
25_4,7434586
25_4,1641648
25_4,549115
25_4,8355485
25_4,4555036
25_4,1740574
25_4,3275307
25_4,325838
25_4,5723140
25_4,690888
25_4,2998720
25_5,6142847
25_5,899674
25_5,6142846
25_5,9375
25_5,662090
25_5,8610940
25_5,5417927
25_5,662084
25_5,9379
25_5,9378
25_5,5640113
25_5,8610936
25_5,2315326
25_5,9380
25_5,4009856
25_5,2315327
25_5,1387734
25_5,4556795
25_5,5655009
25_5,3734392
25_5,6142842
25_5,3965114
25_5,5417920
25_5,3734391
25_5,9376
25_5,2241808
25_5,851340
25_5,8028691
25_5,2563327
25_5,3613319
25_5,3965112
25_5,108655
25_5,747521
25_5,3613323
25_5,1975492
25_5,4332164
25_5,5368665
25_5,8610941
25_5,5798986
25_5,325842
25_5,2315328
25_5,4009852
25_5,2975352
25_5,3613321
25_5,9384
25_5,2975348
25_5,2357958
25_5,1066101
25_5,4401081
25_5,5655008
25_5,439726
25_5,899680
25_5,3597551
25_5,1975499
25_5,6060394
25_5,6142845
25_5,2357955
25_5,3900842
25_5,2366612
25_5,4004418
25_5,8786225
25_5,7092223
25_5,1892005
25_5,7374883
25_5,5813159
25_5,5194249
25_5,662086
25_5,5417926
25_5,3613320
25_5,662089
25_5,7550469
25_5,1891139
25_5,5489413
25_5,5489409
25_5,5489412
25_5,1943171
25_5,1251064
25_5,4134519
25_5,8610937
25_5,9377
25_5,5489408
25_5,7550467
25_5,1387729
25_5,7252149
25_5,5655014
25_5,2357956
25_5,3813932
25_5,1056354
25_5,7882907
25_5,6142843
25_5,2315332
25_5,4556792
25_5,5417925
25_5,6142841
25_5,6092971
25_5,9383
25_5,6033027
25_5,5194250
25_5,7989751
25_5,8028694
25_5,4708605
25_5,9382
25_5,5081184
25_5,7074031
25_5,5402030
25_5,1891138
25_5,1167749
25_5,851342
25_5,9381
25_5,8180965
25_5,4910419
25_5,4365474
25_5,8180966
25_5,5489416
25_5,1824726
25_5,5655005
25_5,3126025
25_5,5655007
25_5,5655011
25_5,267024
25_5,8172267
25_5,2315331
25_5,5417922
25_5,2315333
25_5,2315324
25_5,325834
25_5,3965116
25_5,874201
25_5,3597555
25_5,8028703
25_5,5655006
25_5,5005012
25_5,8349625
25_5,439721
25_5,5368671
25_5,439718
25_5,4556788
25_5,4910411
25_5,8785728
25_5,662083
25_5,6104000
25_5,7622532
25_5,2993437
25_5,8181509
25_5,1941199
25_5,851334
25_5,1891142
25_5,8180968
25_5,5347845
25_5,7622538
25_5,1941192
25_5,2315330
25_5,8610938
25_5,8527880
25_5,8816334
25_5,7854117
25_5,2366611
25_5,3126026
25_5,1893196
25_5,8610939
25_5,4556789
25_5,844096
25_5,874209
25_5,5417921
25_5,2352803
25_5,5417928
25_5,6595866
25_5,1893198
25_5,2366617
25_5,8084890
25_5,2629611
25_5,851336
25_5,2940832
25_5,4993668
25_5,2366616
25_5,7404623
25_5,5156726
25_5,4401072
25_5,5347838
25_5,551115
25_5,2940834
25_5,7622533
25_5,6952844
25_5,6235521
25_5,1891144
25_5,4009849
25_5,7404627
25_5,6026188
25_5,2877166
25_5,6026185
25_5,2975351
25_5,5423975
25_5,5070556
25_5,3736756
25_5,4910414
25_5,851337
25_5,4556794
25_5,8059593
25_5,2357957
25_5,4303676
25_5,851333
25_5,4401074
25_5,4332168
25_5,2366613
25_5,2975349
25_5,874200
25_5,941250
25_5,747520
25_5,2975350
25_5,4401073
25_5,707783
25_5,7074032
25_5,3146717
25_5,5297782
25_5,1387732
25_5,7550473
25_5,4950637
25_5,3965117
25_5,4004419
25_5,3282586
25_5,1891143
25_5,6103999
25_5,2021269
25_5,4231752
25_5,4891034
25_5,4113502
25_5,6617178
25_5,325840
25_5,1811006
25_5,7622534
25_5,5906413
25_5,2650891
25_5,2727550
25_5,1387727
25_5,149954
25_5,2867347
25_5,3863095
25_5,6857563
25_5,1719290
25_5,8276897
25_5,899675
25_5,7404628
25_5,1056359
25_5,7622536
25_5,3734396
25_5,7550471
25_5,1167750
25_5,6952843
25_5,1589855
25_5,4993667
25_5,2315329
25_5,7989757
25_5,7252145
25_5,941249
25_5,266883
25_5,874204
25_5,2740844
25_5,6302533
25_5,7989755
25_5,1601502
25_5,4209855
25_5,3109820
25_5,7882904
25_5,5489417
25_5,1891141
25_5,1607941
25_5,851335
25_5,7016167
25_5,6708190
25_5,6708192
25_5,7550470
25_5,6261118
25_5,8816331
25_5,4134520
25_5,320633
25_5,2315325
25_5,3813936
25_5,5417923
25_5,2786579
25_5,4381870
25_5,127126
25_5,4172082
25_5,5201857
25_5,7622539
25_5,8181517
25_5,899671
25_5,6628935
25_5,1892008
25_5,4365468
25_5,2975347
25_5,6142844
25_5,4381872
25_5,5855016
25_5,3126024
25_5,5005011
25_5,7622537
25_5,473592
25_5,5386828
25_5,2335863
25_5,1020733
25_5,3582253
25_5,3922348
25_5,4910415
25_5,8785729
25_5,439722
25_5,747518
25_5,3814405
25_5,3597550
25_5,8286583
25_5,1975498
25_5,5617428
25_5,8786223
25_5,2729921
25_5,3613324
25_5,5005008
25_5,2940833
25_5,2241805
25_5,2993432
25_5,1641648
25_5,267023
25_5,6667723
25_5,707786
25_5,4919647
25_5,4822764
25_5,5297783
25_5,4134523
25_5,4919653
25_5,1234268
25_5,6549420
25_5,8147003
25_5,5201858
25_5,747517
25_5,4993665
25_5,2650886
25_5,325836
25_5,747524
25_5,2241804
25_5,5068942
25_5,2668174
25_5,8059592
25_5,3109821
25_5,4365469
25_5,8610935
25_5,6060397
25_5,1607936
25_5,1975497
25_5,4556787
25_5,2729915
25_5,4910413
25_5,4721885
25_5,3109815
25_5,4556790
25_5,1548483
25_5,1975500
25_5,2727549
25_5,4890552
25_5,4919655
25_5,1943166
25_5,8059591
25_5,4950817
25_5,5845836
25_5,2455387
25_5,8610943
25_5,6475406
25_5,4556793
25_5,3237645
25_5,5489410
25_5,6030013
25_5,3965110
25_5,7374884
25_5,4004417
25_5,8028693
25_5,4313684
25_5,2729922
25_5,2366618
25_5,3000119
25_5,3396248
25_5,2241807
25_5,8053034
25_5,2727747
25_5,6103996
25_5,5617432
25_5,2727554
25_5,6628938
25_5,7188828
25_5,2021276
25_5,2183537
25_5,5552667
25_5,3921065
25_5,7622535
25_5,3863092
25_5,3126028
25_5,8053026
25_5,7440291
25_5,3177010
25_5,2571936
25_5,8286585
25_5,7550468
25_5,8181511
25_5,8785732
25_5,8184419
25_5,6708193
25_5,844099
25_5,8217922
25_5,3665688
25_5,5368669
25_5,5372396
25_5,4556791
25_5,8181516
25_5,4057314
25_5,1167745
25_5,8510910
25_5,6708191
25_5,7696524
25_5,1589858
25_5,4009854
25_5,5966916
25_5,473598
25_5,1975493
25_5,7188824
25_5,7523025
25_5,5194248
25_5,3900841
25_5,4919652
25_5,6026183
25_5,3126032
25_5,2495507
25_5,7989754
25_5,2455388
25_5,2807376
25_5,187842
25_5,4847723
25_5,6026182
25_5,8621679
25_5,6060393
25_5,7622531
25_5,5386824
25_5,2366614
25_5,899673
25_5,2354519
25_5,6287676
25_5,4435084
25_5,3900836
25_5,326187
25_5,4134524
25_5,1891140
25_5,4004426
25_5,8510913
25_5,473591
25_5,267019
25_5,6287682
25_5,4134518
25_5,6026184
25_5,5423978
25_5,4919654
25_5,4210878
25_5,7074035
25_5,3282587
25_5,5070555
25_5,2451051
25_5,3734394
25_5,8786221
25_5,3665690
25_5,4365473
25_5,8147006
25_5,486420
25_5,3482781
25_5,8059590
25_5,3035716
25_5,1441500
25_5,5966917
25_5,3965115
25_5,1943168
25_5,6695644
25_5,6636764
25_5,554802
25_5,8769329
25_5,4543993
25_5,2329474
25_5,2727557
25_5,8836831
25_5,2571935
25_5,3734393
25_5,6302531
25_5,7404630
25_5,2352799
25_5,3000116
25_5,3900833
25_5,5194245
25_5,4381866
25_5,7696527
25_5,1775547
25_5,2727553
25_5,8610942
25_5,7016168
25_5,2940831
25_5,4004423
25_5,3462121
25_5,5070558
25_5,7882903
25_5,6165092
25_5,8147007
25_5,1646682
25_5,7854121
25_5,3000114
25_5,2348820
25_5,5297779
25_5,2428617
25_5,7820144
25_5,7252151
25_5,4004422
25_5,5874071
25_5,6302538
25_5,6133745
25_5,4134517
25_5,7404629
25_5,8541387
25_5,6159177
25_5,3965113
25_5,4754932
25_5,7882910
25_5,1627179
25_5,3665306
25_5,8276893
25_5,2998723
25_5,2940835
25_5,2455389
25_5,5167730
25_5,5194243
25_5,5372397
25_5,851341
25_5,267021
25_5,6306095
25_5,4919656
25_5,3039293
25_5,1255809
25_5,1360217
25_5,7187245
25_5,8181512
25_5,8685439
25_5,8785733
25_5,6159178
25_5,476319
25_5,747519
25_5,4708600
25_5,4381868
25_5,899679
25_5,7904527
25_5,5201849
25_5,8621676
25_5,8819649
25_5,4950630
25_5,7154002
25_5,8028696
25_5,4890557
25_5,7882908
25_5,1998619
25_5,4577610
25_5,5867403
25_5,2113008
25_5,4113501
25_5,4950824
25_5,747523
25_5,1397527
25_5,5640112
25_5,7989752
25_5,8785730
25_5,2940827
25_5,5854620
25_5,747526
25_5,614271
25_5,5874069
25_5,447018
25_5,1811008
25_5,6091934
25_5,4950816
25_5,8785731
25_5,3900835
25_5,1044613
25_5,8762116
25_5,4401078
25_5,1998620
25_5,6436298
25_5,5201850
25_5,4950815
25_5,4950823
25_5,6302536
25_5,1397526
25_5,1941195
25_5,4231754
25_5,7374882
25_5,95052
25_5,8289381
25_5,7787057
25_5,5473726
25_5,4556786
25_5,2094787
25_5,6857561
25_5,2791599
25_5,4009850
25_5,1251057
25_5,8664146
25_5,588699
25_5,2182419
25_5,6131991
25_5,4829174
25_5,2727748
25_5,5297780
25_5,3482779
25_5,6857566
25_5,2183529
25_5,5855021
25_5,7074033
25_5,2241809
25_5,2286701
25_5,6360109
25_5,3900837
25_5,5070562
25_5,2113009
25_5,1872159
25_5,1800481
25_5,2182422
25_5,4668276
25_5,3126031
25_5,5194244
25_5,4652354
25_5,7933046
25_5,6630948
25_5,1719288
25_5,2455393
25_5,588698
25_5,2366619
25_5,5043544
25_5,8059588
25_5,1589851
25_5,5297785
25_5,5655010
25_5,777825
25_5,7074028
25_5,6431023
25_5,1893202
25_5,5855015
25_5,3350407
25_5,3613326
25_5,5201854
25_5,8184411
25_5,5156730
25_5,5068935
25_5,1697213
25_5,2729920
25_5,2877161
25_5,4332163
25_5,6837134
25_5,8059594
25_5,7404624
25_5,5718751
25_5,6630942
25_5,8053028
25_5,3863094
25_5,6630941
25_5,439720
25_5,2727555
25_5,1601504
25_5,3814402
25_5,8171766
25_5,5368670
25_5,5569643
25_5,6302529
25_5,5617423
25_5,8785735
25_5,899677
25_5,3965108
25_5,3734395
25_5,1167747
25_5,2113007
25_5,5194247
25_5,5621692
25_5,891790
25_5,1348151
25_5,325837
25_5,5347846
25_5,5718750
25_5,4452547
25_5,3237648
25_5,2214566
25_5,8769333
25_5,5489411
25_5,4791404
25_5,2094786
25_5,941246
25_5,7092218
25_5,7016166
25_5,3454781
25_5,7374881
25_5,8616811
25_5,4890551
25_5,2455385
25_5,5201853
25_5,2349522
25_5,1082545
25_5,3587873
25_5,930730
25_5,7126559
25_5,8144189
25_5,5043548
25_5,2222621
25_5,6026181
25_5,2107350
25_5,127129
25_5,4950818
25_5,6091937
25_5,2940828
25_5,4993666
25_5,5489415
25_5,8769327
25_5,2455386
25_5,3237643
25_5,6549419
25_5,4004421
25_5,941252
25_5,6235525
25_5,6595863
25_5,8462402
25_5,7989753
25_5,3126030
25_5,6307096
25_5,2727749
25_5,2699526
25_5,3665695
25_5,3814398
25_5,1607942
25_5,552165
25_5,8769330
25_5,7197769
25_5,8181510
25_5,3146720
25_5,6838739
25_5,2912688
25_5,2258174
25_5,7908579
25_5,6475410
25_5,1575991
25_5,1998616
25_5,5231437
25_5,8217924
25_5,3002519
25_5,4228061
25_5,2269574
25_5,6302537
25_5,1601505
25_5,2455875
25_5,1701226
25_5,7197770
25_5,8698856
25_5,4009855
25_5,2695524
25_5,5906418
25_5,5194246
25_5,583685
25_5,614266
25_5,4049729
25_5,5621694
25_5,6251283
25_5,8146999
25_5,8181513
25_5,6382340
25_5,450403
25_5,8039980
25_5,2455877
25_5,3722048
25_5,5182292
25_5,6637164
25_5,2940830
25_5,4134522
25_5,6111394
25_5,8803251
25_5,6528785
25_5,5746316
25_5,6062215
25_5,8028681
25_5,3813941
25_5,3804481
25_5,8819164
25_5,1343305
25_5,1589850
25_5,1909721
25_5,2458740
25_5,7096980
25_5,8464905
25_5,1607935
25_5,7374886
25_5,3874609
25_5,6393413
25_5,5076644
25_5,3035718
25_5,5194242
25_5,8203587
25_5,4228057
25_5,7928493
25_5,851339
25_5,1132400
25_5,3587872
25_5,2214567
25_5,6096264
25_5,583679
25_5,5653349
25_5,1891137
25_5,565953
25_5,2258181
25_5,3454788
25_5,5746193
25_5,8012630
25_5,8147005
25_5,8176308
25_5,325839
25_5,3784868
25_5,4841399
25_5,2455391
25_5,2455876
25_5,5201855
25_5,8841073
25_5,3067185
25_5,5655012
25_5,1343309
25_5,3000118
25_5,350404
25_5,5043545
25_5,7440288
25_5,7074029
25_5,7197768
25_5,6103998
25_5,2791600
25_5,721663
25_5,4604018
25_5,5854619
25_5,4404453
25_5,2021270
25_5,8785727
25_5,5297784
25_5,4452548
25_5,8816332
25_5,1495944
25_5,4003863
25_5,588700
25_5,4132734
25_5,8433072
25_5,4313683
25_5,8459014
25_5,5201856
25_5,447011
25_5,1048939
25_5,3874610
25_5,7440287
25_5,7722748
25_5,4805502
25_5,5958144
25_5,354199
25_5,5653823
25_5,1694978
25_5,4754931
25_5,4579213
25_5,1441503
25_5,6393417
25_5,1738493
25_5,922427
25_5,4228059
25_5,8664150
25_5,4783187
25_5,7252143
25_5,8691945
25_5,3535111
25_5,6475408
25_5,4950822
25_5,6770355
25_5,1200041
25_5,4866721
25_5,5929192
25_5,1066095
25_5,473597
25_5,1701230
25_5,2258178
25_5,5366799
25_5,2650894
25_5,874203
25_5,8040642
25_5,5878694
25_5,2867349
25_5,8028697
25_5,147714
25_5,4530698
25_5,1719296
25_5,439725
25_5,2172064
25_5,922425
25_5,7316885
25_5,2650893
25_5,6235522
25_5,8028704
25_5,3253613
25_5,3074431
25_5,7977225
25_5,3587871
25_5,2427164
25_5,1448881
25_5,2454785
25_5,1360218
25_5,4538181
25_5,3126029
25_5,5141247
25_5,4866729
25_5,930732
25_5,3088015
25_5,8475495
25_5,3665309
25_5,583122
25_5,7882902
25_5,2391181
25_5,4309357
25_5,5070559
25_5,601854
25_5,795753
25_5,5736586
25_5,7275685
25_5,3350400
25_5,3462129
25_5,8653252
25_5,1251062
25_5,7470941
25_5,5831719
25_5,182458
25_5,5887297
25_5,6616198
25_5,7016171
25_5,4841394
25_5,3253614
25_5,4839168
25_5,5655013
25_5,6586312
25_5,2569483
25_5,7611220
25_5,2517751
25_5,2455390
25_5,8798155
25_5,1931461
25_5,452897
25_5,6092967
25_5,8184418
25_5,6655433
25_5,922430
25_5,4538184
25_5,3863098
25_5,5423974
25_5,2066827
25_5,133971
25_5,6837135
25_5,2998718
25_5,788882
25_5,307157
25_5,6586311
25_5,7977230
25_5,563292
25_5,2182420
25_5,266887
25_5,4721877
25_5,2998727
25_5,5297781
25_5,8028682
25_5,1066103
25_5,5711087
25_5,2912689
25_5,3052401
25_5,4309361
25_5,386413
25_5,1641645
25_5,1893194
25_5,5855014
25_5,5140246
25_5,7787061
25_5,1272322
25_5,449074
25_5,3814401
25_5,1495947
25_5,6062208
25_5,2101210
25_5,1167744
25_5,6296389
25_5,6096257
25_5,7074036
25_5,95055
25_5,6250649
25_5,7096981
25_5,3177011
25_5,3597556
25_5,2268711
25_5,666923
25_5,1272321
25_5,1562669
25_5,4780989
25_5,4822770
25_5,3626855
25_6,8786225
25_6,3126025
25_6,2357958
25_6,3396248
25_6,1975492
25_6,8610937
25_6,8819649
25_6,899680
25_6,5347845
25_6,5347838
25_6,6142841
25_6,5201850
25_6,1891139
25_6,7523025
25_6,3613321
25_6,4009856
25_6,4134519
25_6,1387734
25_6,6142845
25_6,3900842
25_6,6142842
25_6,2357955
25_6,6103996
25_6,5655009
25_6,1891138
25_6,3734392
25_6,3734391
25_6,1975499
25_6,2975349
25_6,5070555
25_6,266887
25_6,2975348
25_6,6142843
25_6,3613319
25_6,5417926
25_6,2241808
25_6,4910419
25_6,2315332
25_6,662089
25_6,899674
25_6,851340
25_6,5813159
25_6,3613323
25_6,5201853
25_6,2975350
25_6,2366612
25_6,5417925
25_6,1387729
25_6,4332164
25_6,4890551
25_6,662086
25_6,1943171
25_6,7092223
25_6,439726
25_6,5640113
25_6,5068935
25_6,7016167
25_6,8349625
25_6,4365468
25_6,662083
25_6,5201857
25_6,1892005
25_6,7374883
25_6,747520
25_6,1066101
25_6,4009852
25_6,5489409
25_6,1975498
25_6,6857566
25_6,6092971
25_6,8785732
25_6,3597551
25_6,3813932
25_6,4134520
25_6,662090
25_6,3665690
25_6,4365473
25_6,6060394
25_6,4919652
25_6,7882907
25_6,4004418
25_6,4556788
25_6,2315327
25_6,7550469
25_6,2975352
25_6,2729922
25_6,1941199
25_6,6131991
25_6,3613320
25_6,1601502
25_6,2315328
25_6,8028694
25_6,9375
25_6,5798986
25_6,6103999
25_6,5489416
25_6,7989751
25_6,3863095
25_6,473591
25_6,4313683
25_6,5655008
25_6,5417920
25_6,3965114
25_6,8028691
25_6,2729921
25_6,4401081
25_6,5655014
25_6,1167749
25_6,3813936
25_6,662084
25_6,108655
25_6,4890552
25_6,5489412
25_6,9380
25_6,1891140
25_6,3597555
25_6,4919647
25_6,747521
25_6,5489408
25_6,6549420
25_6,5417921
25_6,851333
25_6,4708605
25_6,5368665
25_6,325834
25_6,267024
25_6,5655013
25_6,9379
25_6,9376
25_6,325840
25_6,3813941
25_6,6142846
25_6,7252146
25_6,7854117
25_6,5194249
25_6,5417927
25_6,2315333
25_6,4556792
25_6,5201855
25_6,5194250
25_6,8059593
25_6,1891142
25_6,2727550
25_6,4993668
25_6,2366617
25_6,5402030
25_6,5423975
25_6,7074031
25_6,7024878
25_6,8610941
25_6,1589855
25_6,266883
25_6,6857561
25_6,1893196
25_6,2315326
25_6,2975351
25_6,899678
25_6,1607942
25_6,8762116
25_6,7550467
25_6,7915492
25_6,899675
25_6,5297785
25_6,4210878
25_6,3965112
25_6,844096
25_6,9378
25_6,1941192
25_6,4993665
25_6,325842
25_6,1589851
25_6,6306095
25_6,6952843
25_6,6952844
25_6,2877166
25_6,6033027
25_6,8028696
25_6,1872159
25_6,7074033
25_6,5194246
25_6,8181511
25_6,4556786
25_6,8610936
25_6,851342
25_6,2315324
25_6,325838
25_6,7188824
25_6,777825
25_6,4134517
25_6,6026185
25_6,7622537
25_6,7622533
25_6,3613324
25_6,941250
25_6,7622532
25_6,5070556
25_6,4172082
25_6,6142844
25_6,4303676
25_6,2107350
25_6,9382
25_6,2021269
25_6,4332168
25_6,2563327
25_6,5417928
25_6,2993437
25_6,7550470
25_6,2357956
25_6,2458740
25_6,5070559
25_6,8172267
25_6,2699526
25_6,1891143
25_6,6628938
25_6,7188828
25_6,1380282
25_6,1589858
25_6,6857563
25_6,1056359
25_6,2517751
25_6,5070557
25_6,4401072
25_6,4401074
25_6,7550468
25_6,5417922
25_6,8181509
25_6,2867347
25_6,3863092
25_6,325837
25_6,2940832
25_6,1893198
25_6,1251057
25_6,3582253
25_6,3922348
25_6,1892008
25_6,4401073
25_6,4209862
25_6,3613326
25_6,9381
25_6,4132734
25_6,7989757
25_6,3722048
25_6,4365474
25_6,4134523
25_6,844099
25_6,7622538
25_6,6307096
25_6,7404627
25_6,2940831
25_6,4004423
25_6,6708192
25_6,325839
25_6,6708190
25_6,7622531
25_6,941249
25_6,2366616
25_6,6628935
25_6,5569643
25_6,2727549
25_6,8286583
25_6,1234268
25_6,1589850
25_6,5081184
25_6,3126026
25_6,2727554
25_6,5874071
25_6,7989753
25_6,1941195
25_6,1891137
25_6,5655007
25_6,2094787
25_6,5297782
25_6,2366611
25_6,2727553
25_6,7482894
25_6,1132400
25_6,2366613
25_6,3965117
25_6,6111394
25_6,2241809
25_6,6026188
25_6,7252149
25_6,9384
25_6,3736756
25_6,7404629
25_6,5417923
25_6,4231752
25_6,5386828
25_6,5070562
25_6,1252751
25_6,7016168
25_6,473592
25_6,108656
25_6,5552667
25_6,7479112
25_6,8181512
25_6,4004424
25_6,4910411
25_6,8785728
25_6,2629611
25_6,707786
25_6,8181514
25_6,1738493
25_6,2241805
25_6,5655005
25_6,5655006
25_6,1167746
25_6,3253614
25_6,3665309
25_6,447016
25_6,2335863
25_6,4049729
25_6,4556794
25_6,6436298
25_6,3282586
25_6,267023
25_6,6667723
25_6,108658
25_6,6770355
25_6,4950637
25_6,2182419
25_6,583685
25_6,6595863
25_6,1251064
25_6,673365
25_6,8028681
25_6,6142847
25_6,3253613
25_6,4721885
25_6,7622539
25_6,5855021
25_6,6261118
25_6,149954
25_6,2241810
25_6,2349522
25_6,3965116
25_6,8084890
25_6,2214567
25_6,2183537
25_6,1589854
25_6,851334
25_6,8181516
25_6,326187
25_6,5489413
25_6,6708193
25_6,6708191
25_6,5746316
25_6,583679
25_6,1167750
25_6,3921065
25_6,3680584
25_6,3109820
25_6,6235521
25_6,1056354
25_6,2021276
25_6,3784868
25_6,7696524
25_6,1943168
25_6,4368720
25_6,6302533
25_6,5372396
25_6,2021278
25_6,3814405
25_6,439718
25_6,8028693
25_6,4673140
25_6,4556789
25_6,3965115
25_6,2959985
25_6,8610939
25_6,5070558
25_6,3126028
25_6,4004426
25_6,8510913
25_6,320633
25_6,3814401
25_6,5423978
25_6,7989755
25_6,1943166
25_6,5655010
25_6,2517755
25_6,4543993
25_6,7622536
25_6,6302536
25_6,7096980
25_6,8380613
25_6,6393413
25_6,1719290
25_6,5386824
25_6,1941197
25_6,6026182
25_6,8286585
25_6,8785735
25_6,6026183
25_6,127126
25_6,2329474
25_6,2727557
25_6,2956858
25_6,8836831
25_6,4839176
25_6,1891144
25_6,1528873
25_6,5297783
25_6,5655012
25_6,182458
25_6,3665306
25_6,3146721
25_6,2366614
25_6,6026184
25_6,554802
25_6,4891034
25_6,8176308
25_6,8785729
25_6,3126024
25_6,3146714
25_6,2329475
25_6,4003863
25_6,2998720
25_6,4134522
25_6,2428617
25_6,7820144
25_6,2823124
25_6,4993667
25_6,7482895
25_6,1441500
25_6,4009849
25_6,3000114
25_6,8349626
25_6,4313689
25_6,1360217
25_6,6104000
25_6,8349627
25_6,8786222
25_6,2517753
25_6,7550471
25_6,8816334
25_6,3665307
25_6,325841
25_6,8803251
25_6,1975497
25_6,4004419
25_6,614271
25_6,4556791
25_6,8119794
25_6,1892007
25_6,3259234
25_6,1998619
25_6,2495507
25_6,4577610
25_6,4847723
25_6,5867403
25_6,8349630
25_6,8462402
25_6,614267
25_6,8389616
25_6,2454785
25_6,2451051
25_6,2993432
25_6,4134521
25_6,1387727
25_6,6159179
25_6,7252148
25_6,108657
25_6,7252150
25_6,144628
25_6,4134518
25_6,473594
25_6,1998620
25_6,3921261
25_6,2668174
25_6,588699
25_6,851336
25_6,6857560
25_6,3874612
25_6,2998719
25_6,747517
25_6,1167748
25_6,2040976
25_6,2183529
25_6,6026181
25_6,8286581
25_6,1387728
25_6,4009853
25_6,2754634
25_6,1975500
25_6,2357960
25_6,8349624
25_6,3126030
25_6,5297779
25_6,7854121
25_6,7252143
25_6,6520898
25_6,6436296
25_6,2940833
25_6,3921259
25_6,4652354
25_6,5194244
25_6,3863094
25_6,2940828
25_6,851337
25_6,2807376
25_6,2998721
25_6,7479111
25_6,5201858
25_6,588698
25_6,747519
25_6,3091634
25_6,3253616
25_6,3282587
25_6,5054944
25_6,5054950
25_6,8059592
25_6,4556793
25_6,7057604
25_6,7252142
25_6,3126029
25_6,207120
25_6,5242543
25_6,2021271
25_6,2650894
25_6,108650
25_6,2357961
25_6,4919654
25_6,6549419
25_6,2650893
25_6,747526
25_6,899677
25_6,2940827
25_6,5617423
25_6,8557253
25_6,2729915
25_6,1387733
25_6,4556795
25_6,7406203
25_6,1811005
25_6,1448881
25_6,2994914
25_6,3874610
25_6,8475495
25_6,7696527
25_6,1236206
25_6,6063253
25_6,5167730
25_6,1038773
25_6,4009850
25_6,4556787
25_6,8798155
25_6,8349628
25_6,4620267
25_6,7016166
25_6,5194248
25_6,1397526
25_6,4620263
25_6,4004422
25_6,2627324
25_6,899673
25_6,4950820
25_6,4866729
25_6,4136594
25_6,823177
25_6,6062215
25_6,707783
25_6,207122
25_6,7092218
25_6,167319
25_6,476319
25_6,320508
25_6,1528877
25_6,1489222
25_6,662085
25_6,941252
25_6,1255809
25_6,1548483
25_6,4004421
25_6,5957419
25_6,6103994
25_6,4309357
25_6,4003864
25_6,5640112
25_6,7989752
25_6,8028704
25_6,1489219
25_6,4708598
25_6,3710288
25_6,3126032
25_6,4916598
25_6,1575991
25_6,1998616
25_6,3253618
25_6,5231437
25_6,8217924
25_6,3900841
25_6,6972720
25_6,1387732
25_6,5076644
25_6,7923116
25_6,2461962
25_6,6251283
25_6,5594947
25_6,1044613
25_6,2241812
25_6,2348820
25_6,4004425
25_6,6890018
25_6,8184411
25_6,3534498
25_6,4452548
25_6,2940834
25_6,8184412
25_6,260560
25_6,4381867
25_6,7074036
25_6,149949
25_6,6532292
25_6,447010
25_6,3716017
25_6,1601505
25_6,4847727
25_6,2315331
25_6,6930392
25_6,3039293
25_6,614268
25_6,4708600
25_6,5765159
25_6,7485943
25_6,4231756
25_6,2101202
25_6,8527884
25_6,5787834
25_6,2357959
25_6,6636764
25_6,147355
25_6,8785736
25_6,3035718
25_6,1066095
25_6,851335
25_6,4556790
25_6,5417924
25_6,2182420
25_6,4210877
25_6,3734396
25_6,7440288
25_6,4019370
25_6,4847730
25_6,1892006
25_6,1811012
25_6,3149085
25_6,6393417
25_6,1369789
25_6,3035712
25_6,7074028
25_6,4950821
25_6,6382333
25_6,6382336
25_6,5855016
25_6,5929199
25_6,5005008
25_6,4910412
25_6,8215364
25_6,4391332
25_6,5368667
25_6,5201849
25_6,7882908
25_6,1488120
25_6,4381870
25_6,95054
25_6,4381865
25_6,3126031
25_6,4391333
25_6,7404625
25_6,707789
25_6,922422
25_6,2248738
25_6,7000603
25_6,1397527
25_6,3814407
25_6,2998725
25_6,6133744
25_6,3863098
25_6,5423974
25_6,2315330
25_6,556751
25_6,350404
25_6,6960174
25_6,4890557
25_6,4287121
25_6,1066098
25_6,4009854
25_6,4141975
25_6,5005011
25_6,7252151
25_6,3773660
25_6,6306092
25_6,3597550
25_6,2194504
25_6,8836825
25_6,7440287
25_6,735161
25_6,4113502
25_6,6060397
25_6,4938062
25_6,5134400
25_6,7187245
25_6,4482137
25_6,3921263
25_6,8184417
25_6,4435086
25_6,1448879
25_6,2719716
25_6,2877161
25_6,5855020
25_6,6630942
25_6,851339
